fs_type,corp,stock_code,sector,label_en,label_ko,2018,2019,2020,2021,2022,YoY
bs,동방아그로,007590,화학,total_assets,자산총계,185736751146.0,194004603758.0,196027049258.0,204466925957.0,216528029378.0,5.9
bs,동부건설,005960,건설업,total_assets,자산총계,713764953526.0,891902884847.0,954233550040.0,1262000761148.0,1581700494344.0,25.3
bs,동서,026960,유통업,total_assets,자산총계,1432202479586.0,1478277015581.0,1525770284059.0,1582577880310.0,1627852719302.0,2.9
bs,동성케미컬,102260,서비스업,total_assets,자산총계,808116610898.0,850518403080.0,797944146723.0,818795752582.0,899511754452.0,9.9
bs,동아쏘시오홀딩스,000640,기타금융,total_assets,자산총계,1241932781639.0,1358576945107.0,1511106332704.0,1691388335986.0,1731452067203.0,2.4
bs,동아에스티,170900,의약품,total_assets,자산총계,948673011399.0,1008775745560.0,980667423900.0,1115985527253.0,1157724933604.0,3.7
bs,동아지질,028100,건설업,total_assets,자산총계,284762190126.0,322274033777.0,334840487040.0,350828019009.0,372281354657.0,6.1
bs,동아타이어,282690,화학,total_assets,자산총계,369042711490.0,385817625755.0,395823339051.0,420630889248.0,474371544392.0,12.8
bs,동양,001520,비금속광물,total_assets,자산총계,977551540478.0,1017398588370.0,996760196202.0,1007233609953.0,983550240798.0,-2.4
bs,동양고속,084670,운수창고업,total_assets,자산총계,195948850657.0,186827240388.0,167885900251.0,168829554468.0,165498374153.0,-2.0
bs,동양철관,008970,철강금속,total_assets,자산총계,163635516093.0,164192039257.0,153374076509.0,185998127837.0,182494060839.0,-1.9
bs,동양피스톤,092780,운수장비,total_assets,자산총계,317620788335.0,350293855447.0,346056812079.0,362628219316.0,374266034502.0,3.2
bs,동원F&B,049770,음식료품,total_assets,자산총계,1403607395274.0,1573514559381.0,1683934672593.0,1935684196136.0,2071710810838.0,7.0
bs,동원산업,006040,기타금융,total_assets,자산총계,2592198630801.0,2986045255327.0,6069215482012.0,6685167195507.0,7061179537459.0,5.6
bs,동원수산,030720,"농업, 임업 및 어업",total_assets,자산총계,95398557140.0,98682776626.0,98150228206.0,100942001219.0,121789602384.0,20.7
bs,동원시스템즈,014820,화학,total_assets,자산총계,1124057799569.0,1154599033765.0,1255817451246.0,1492014739252.0,1451669982270.0,-2.7
bs,동일고무벨트,163560,화학,total_assets,자산총계,284848796710.0,281409709035.0,275779245523.0,313829241625.0,381228401577.0,21.5
bs,동일산업,004890,철강금속,total_assets,자산총계,409723954180.0,404853414806.0,417500512224.0,473764601980.0,499402713211.0,5.4
bs,동화약품,000020,의약품,total_assets,자산총계,370847432479.0,376357481746.0,433807800192.0,447804486939.0,461136459052.0,3.0
bs,두산,000150,기타금융,total_assets,자산총계,28880281619788.0,29169746816091.0,30171677076492.0,25945825422089.0,26315352623211.0,1.4
bs,두산에너빌리티,034020,기계,total_assets,자산총계,24814911563566.0,24809249181179.0,25567174291104.0,23720545628641.0,23049781799921.0,-2.8
bs,두올,016740,운수장비,total_assets,자산총계,346631230410.0,364345053477.0,405736362822.0,424141554671.0,462171290214.0,9.0
bs,드림텍,192650,전기전자,total_assets,자산총계,284905743321.0,377121831015.0,604275054497.0,732979091172.0,825357092772.0,12.6
bs,디아이,003160,의료정밀,total_assets,자산총계,210488936437.0,214826209392.0,228890877783.0,248156661607.0,274585823020.0,10.7
bs,디아이동일,001530,유통업,total_assets,자산총계,889679161122.0,888434939635.0,882559327707.0,993144117431.0,1000282518406.0,0.7
bs,디아이씨,092200,운수장비,total_assets,자산총계,810320831770.0,779788534362.0,604617279535.0,628866348030.0,648233574145.0,3.1
bs,디와이,013570,기타금융,total_assets,자산총계,742531917146.0,754539000888.0,795605264678.0,859972554946.0,861083032957.0,0.1
bs,디와이파워,210540,기계,total_assets,자산총계,258539785544.0,262634138872.0,287809530580.0,342046278048.0,327522399303.0,-4.2
bs,락앤락,115390,화학,total_assets,자산총계,739351255215.0,799933632133.0,783185018158.0,829724564810.0,708510198267.0,-14.6
bs,롯데관광개발,032350,서비스업,total_assets,자산총계,513892805305.0,575034053421.0,1198450486219.0,1302424556614.0,1802776594203.0,38.4
bs,롯데렌탈,089860,서비스업,total_assets,자산총계,4766166550092.0,5362045957711.0,5273482392571.0,5989169174248.0,6927204106064.0,15.7
bs,롯데쇼핑,023530,유통업,total_assets,자산총계,26259308858206.0,33972615751676.0,32829404196405.0,33426533819002.0,31703575873070.0,-5.2
bs,롯데에너지머티리얼즈,020150,전기전자,total_assets,자산총계,692205000000.0,1036928098274.0,1081009988959.0,1753565091431.0,2430279801877.0,38.6
bs,롯데웰푸드,280360,음식료품,total_assets,자산총계,2542673938566.0,2716174956217.0,2643035217453.0,2666648726979.0,4105259178628.0,53.9
bs,롯데정밀화학,004000,화학,total_assets,자산총계,1700030432754.0,1792685481726.0,1874589381747.0,2723453687435.0,2709845870581.0,-0.5
bs,롯데정보통신,286940,서비스업,total_assets,자산총계,703889697648.0,696683399862.0,649501373963.0,750130637554.0,871931521611.0,16.2
bs,롯데지주,004990,기타금융,total_assets,자산총계,27618347495562.0,15605750443735.0,16680023234382.0,19921883103681.0,22175416666050.0,11.3
bs,롯데칠성음료,005300,음식료품,total_assets,자산총계,3311280026661.0,3256509992171.0,3466112902925.0,3596830123178.0,3695935640310.0,2.8
bs,롯데케미칼,011170,화학,total_assets,자산총계,20799138833104.0,20043105157128.0,19386545994630.0,22855160814019.0,26784587810580.0,17.2
bs,마니커,027740,음식료품,total_assets,자산총계,193296431918.0,182992018065.0,192098719908.0,196467020974.0,174626136915.0,-11.1
bs,메타랩스,090370,섬유의복,total_assets,자산총계,,98289716301.0,77019665045.0,85034044701.0,90016753672.0,5.9
bs,명문제약,017180,의약품,total_assets,자산총계,243065787844.0,264441725201.0,243025042909.0,223263081737.0,230449822959.0,3.2
bs,명신산업,009900,운수장비,total_assets,자산총계,284502779075.0,365791503399.0,476900966475.0,719480410348.0,929267254095.0,29.2
bs,모나미,005360,유통업,total_assets,자산총계,170574792838.0,200728242151.0,195681830769.0,202507879594.0,218432623722.0,7.9
bs,모두투어리츠,204210,서비스업,total_assets,자산총계,,,108034522720.0,109761297678.0,103250759662.0,-5.9
bs,모토닉,009680,운수장비,total_assets,자산총계,432414223029.0,440900555804.0,442437586413.0,447982644765.0,464094161172.0,3.6
bs,무림P&P,009580,종이목재,total_assets,자산총계,1355957771091.0,1350311527213.0,1430440065855.0,1483591838656.0,1604057802775.0,8.1
bs,무림페이퍼,009200,종이목재,total_assets,자산총계,2014259668044.0,2158547899783.0,2194982287950.0,2284417094845.0,2429133745988.0,6.3
bs,미래산업,025560,의료정밀,total_assets,자산총계,68651324006.0,74810112068.0,95757333089.0,118651368670.0,134409509636.0,13.3
bs,미래아이앤지,007120,서비스업,total_assets,자산총계,57570342895.0,72302050465.0,92320794314.0,99668333058.0,97492843199.0,-2.2
bs,미원상사,002840,화학,total_assets,자산총계,245546856305.0,280693590389.0,328954822818.0,372413719078.0,415619324562.0,11.6
bs,미원에스씨,268280,화학,total_assets,자산총계,276673706089.0,311855158584.0,327103636590.0,438128597593.0,475733780981.0,8.6
bs,미원홀딩스,107590,기타금융,total_assets,자산총계,222015478847.0,315171349686.0,331257262740.0,426808405295.0,485886407079.0,13.8
bs,미창석유공업,003650,화학,total_assets,자산총계,283167976398.0,295367498211.0,311812975368.0,347596979803.0,357326202513.0,2.8
bs,바다로19호,155900,서비스업,total_assets,자산총계,47830567554.0,46079933966.0,40038784800.0,47425481035.0,51821432305.0,9.3
bs,백광산업,001340,화학,total_assets,자산총계,297711550154.0,328845192767.0,322745474988.0,359208429757.0,403243057624.0,12.3
bs,백산,035150,화학,total_assets,자산총계,294732635620.0,330589416820.0,291097332698.0,330162573232.0,338873471894.0,2.6
bs,범양건영,002410,건설업,total_assets,자산총계,118354421455.0,138462329746.0,158124589890.0,198492064163.0,220628590098.0,11.2
bs,벽산,007210,비금속광물,total_assets,자산총계,474553686577.0,462713986754.0,464447679592.0,505440465430.0,601820033901.0,19.1
bs,보령,003850,의약품,total_assets,자산총계,450017572611.0,507628914110.0,647993966270.0,828641139449.0,892385915179.0,7.7
bs,보해양조,000890,음식료품,total_assets,자산총계,200457249206.0,163069253504.0,149117625674.0,153116763663.0,147392500947.0,-3.7
bs,부광약품,003000,의약품,total_assets,자산총계,493615375255.0,388534557104.0,400968741555.0,397416583050.0,400929188514.0,0.9
bs,부산산업,011390,비금속광물,total_assets,자산총계,133607586212.0,135954197945.0,129019980543.0,133795623819.0,134678926321.0,0.7
bs,비비안,002070,섬유의복,total_assets,자산총계,141137610322.0,133298819200.0,189039183775.0,198167472453.0,201061180940.0,1.5
bs,비상교육,100220,서비스업,total_assets,자산총계,254277214624.0,286170370038.0,263230581094.0,271514539939.0,309226087513.0,13.9
bs,비에이치,090460,전기전자,total_assets,자산총계,469756137718.0,477943795573.0,561120408493.0,793400422424.0,1007315366070.0,27.0
bs,비케이탑스,030790,서비스업,total_assets,자산총계,190646346383.0,97467794635.0,69231084851.0,108096533885.0,97463451863.0,-9.8
bs,빙그레,005180,음식료품,total_assets,자산총계,653929092795.0,684922782174.0,764138445081.0,760245280571.0,769266587599.0,1.2
bs,사조대림,003960,음식료품,total_assets,자산총계,720876009638.0,1070930246805.0,1119656484623.0,1135725586377.0,1168252667285.0,2.9
bs,사조동아원,008040,음식료품,total_assets,자산총계,468191704663.0,466881522100.0,446436770794.0,448788964545.0,481673723451.0,7.3
bs,사조산업,007160,"농업, 임업 및 어업",total_assets,자산총계,1175998144636.0,1137411085874.0,1087398591007.0,1113856493438.0,1166611978191.0,4.7
bs,삼부토건,001470,건설업,total_assets,자산총계,383718891215.0,391314222174.0,459413597646.0,519063458534.0,511831084722.0,-1.4
bs,삼성SDI,006400,전기전자,total_assets,자산총계,19349721183929.0,19852096448004.0,21534232266829.0,25833192996936.0,30257525171127.0,17.1
bs,삼성공조,006660,운수장비,total_assets,자산총계,260167988284.0,258430844508.0,258204690029.0,257514151759.0,308654791181.0,19.9
bs,삼성물산,028260,유통업,total_assets,자산총계,42406651757716.0,45905516600415.0,54331740265746.0,55245423114466.0,58981492466950.0,6.8
bs,삼성바이오로직스,207940,의약품,total_assets,자산총계,5980408648293.0,5911626511920.0,6424201164962.0,7970010786863.0,16582050258486.0,108.1
bs,삼성에스디에스,018260,서비스업,total_assets,자산총계,8013849390714.0,9021235882454.0,9154919055538.0,10517432175247.0,11952424889489.0,13.6
bs,삼성엔지니어링,028050,서비스업,total_assets,자산총계,4619648609526.0,4565711799514.0,4755575903078.0,6058722396874.0,7848723222714.0,29.5
bs,삼성전기,009150,전기전자,total_assets,자산총계,8644914205829.0,8674248229943.0,9225498476076.0,9941374038447.0,10997170898641.0,10.6
bs,삼성전자,005930,전기전자,total_assets,자산총계,339357244000000.0,352564497000000.0,378235718000000.0,426621158000000.0,448424507000000.0,5.1
bs,삼성중공업,010140,운수장비,total_assets,자산총계,14282891986284.0,13600084435896.0,12922170785868.0,12138595961258.0,14491697984864.0,19.4
bs,삼아알미늄,006110,철강금속,total_assets,자산총계,196741659013.0,208472995235.0,207542630255.0,227237960938.0,288153289588.0,26.8
bs,삼양사,145990,음식료품,total_assets,자산총계,2173867000000.0,2388160000000.0,2576478000000.0,2802047000000.0,2949649000000.0,5.3
bs,삼양식품,003230,음식료품,total_assets,자산총계,412138323147.0,470358961825.0,556224426073.0,753080320659.0,924929490964.0,22.8
bs,삼양통상,002170,기타제조업,total_assets,자산총계,327534347156.0,371695422735.0,422110653043.0,459013786278.0,457536775769.0,-0.3
bs,삼양패키징,272550,화학,total_assets,자산총계,,,564505000000.0,612487000000.0,642561000000.0,4.9
bs,삼양홀딩스,000070,기타금융,total_assets,자산총계,3313797000000.0,3589514000000.0,3893565000000.0,4460589000000.0,4547781000000.0,2.0
bs,삼영,003720,화학,total_assets,자산총계,105230477980.0,106971164435.0,108988416830.0,117674615660.0,135833316129.0,15.4
bs,삼영무역,002810,유통업,total_assets,자산총계,394042763330.0,517329568896.0,533231525031.0,578816472113.0,624208062873.0,7.8
bs,삼영전자공업,005680,전기전자,total_assets,자산총계,508021433074.0,502682602784.0,513873621850.0,543640907269.0,539337299822.0,-0.8
bs,삼익THK,004380,기계,total_assets,자산총계,,,387615059772.0,378200330373.0,444027583867.0,17.4
bs,삼익악기,002450,기타제조업,total_assets,자산총계,594358053512.0,612852994954.0,622371933956.0,585304799709.0,521558832964.0,-10.9
bs,삼일씨엔에스,004440,비금속광물,total_assets,자산총계,,337219744327.0,326398475744.0,351874250938.0,411440527283.0,16.9
bs,삼일제약,000520,의약품,total_assets,자산총계,147948619245.0,183874717250.0,191660926981.0,226404983052.0,356700496639.0,57.5
bs,삼진제약,005500,의약품,total_assets,자산총계,,,269033497761.0,332495964826.0,406556944095.0,22.3
bs,삼천리,004690,전기가스업,total_assets,자산총계,3699411189487.0,3912362194864.0,3859947627781.0,4245308851227.0,5021952466150.0,18.3
bs,삼호개발,010960,건설업,total_assets,자산총계,276893452936.0,298782147397.0,312804375927.0,296852077748.0,282392862209.0,-4.9
bs,삼화왕관,004450,기계,total_assets,자산총계,171823516717.0,238659774632.0,246083352025.0,243315827604.0,222783556966.0,-8.4
bs,삼화전기,009470,전기전자,total_assets,자산총계,128156723005.0,125230245157.0,137039897477.0,158640155782.0,139115269782.0,-12.3
bs,삼화전자공업,011230,전기전자,total_assets,자산총계,64280395686.0,60400094607.0,55038201508.0,66900329255.0,68742292985.0,2.8
bs,삼화콘덴서공업,001820,전기전자,total_assets,자산총계,220047088145.0,214833603174.0,234968255221.0,269298659241.0,287453832625.0,6.7
bs,삼화페인트공업,000390,화학,total_assets,자산총계,557979479722.0,560640699578.0,594292973764.0,612097736166.0,587186274133.0,-4.1
bs,상신브레이크,041650,운수장비,total_assets,자산총계,429300583665.0,452252699743.0,440014845389.0,493641121647.0,543596267420.0,10.1
bs,새론오토모티브,075180,운수장비,total_assets,자산총계,267051609867.0,255546739423.0,248085257765.0,268378497917.0,256209761789.0,-4.5
bs,샘표,007540,기타금융,total_assets,자산총계,320918954893.0,338575304482.0,381155550117.0,442738148712.0,465919907060.0,5.2
bs,샘표식품,248170,음식료품,total_assets,자산총계,205518528756.0,225820989936.0,268629470251.0,327531637320.0,350286507374.0,6.9
bs,서연,007860,기타금융,total_assets,자산총계,2696306676216.0,2215361999525.0,2151012180055.0,2137879391257.0,2323543346933.0,8.7
bs,서연이화,200880,운수장비,total_assets,자산총계,1696230428029.0,1820541997328.0,1803837512500.0,1790525413469.0,1930332276171.0,7.8
bs,서울도시가스,017390,전기가스업,total_assets,자산총계,1368620519065.0,1583402074863.0,1689713125758.0,1662601876033.0,1871342447045.0,12.6
bs,서흥,008490,화학,total_assets,자산총계,639100629515.0,708861042205.0,765989775630.0,809954854056.0,926418535898.0,14.4
bs,선도전기,007610,전기전자,total_assets,자산총계,149094572406.0,167027319234.0,175592014332.0,167947855455.0,131739357945.0,-21.6
bs,선진,136490,음식료품,total_assets,자산총계,917160519320.0,983329180416.0,1186580361513.0,1248892387095.0,1333616177351.0,6.8
bs,성문전자,014910,전기전자,total_assets,자산총계,43264100900.0,42506306644.0,40358769981.0,54386004301.0,57241315662.0,5.3
bs,성보화학,003080,화학,total_assets,자산총계,183365494799.0,172441359723.0,159209819595.0,172156874269.0,170785287337.0,-0.8
